        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J)
 3.25000000e+00,        +4.263239334481e-01,        +4.596166918459e-01,        +0.000000000000e+00,        +0.000000000000e+00
